time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3600000000000025,-9.952071054303387,4.545999878666705,20.36222125242411,0.029108653777202953,0.2863449425632929,0.0,-7.701575622193478,2.5999715455038763,4.530361022088921,-0.0551243820449129,0.03839065598848092,0.0,459.57022572444157,458.4882250512453,459.5916561814322,459.66047764102535
3.4200000000000026,-10.421805594657934,4.702334279544291,20.63686453509936,0.025801389034811884,0.2931022175718452,0.0,-7.956994957861163,2.610776881475818,4.6229647321631395,-0.05511451653257136,0.060339942565158546,0.0,486.7939359677365,488.4350331360194,486.8425947387862,486.84158373669607
3.4800000000000026,-10.905961833606133,4.8591487325534,20.91325995798842,0.02251999080578404,0.30105572050130824,0.0,-8.182473128414268,2.6160590433376623,4.589404897606899,-0.054194103530258254,0.08197402072426703,0.0,450.2869707593523,452.03752638999384,450.5503997511508,450.62286379682234
3.5400000000000027,-11.403813132059156,5.016220215661463,21.18741599858588,0.020672638934170706,0.3061948393769969,0.0,-8.413370445352912,2.6194693897275965,4.548467211179371,-0.042357668882506874,0.08605768213573307,0.0,449.94135544994873,450.2774922068832,449.8024137267286,450.7586383740433
3.6000000000000028,-11.915399704175886,5.1734426752413825,21.458078108357366,0.018900273540158885,0.31238737147412365,0.0,-8.640431034516993,2.6211145972009033,4.473029488501186,-0.03387635430710071,0.07367997609413615,0.0,441.3550871650506,440.3375617478131,439.4785382407838,440.1803432909591
3.660000000000003,-12.44127625571973,5.330759389307382,21.725587159802227,0.016899774877279228,0.31761668291637424,0.0,-8.889626814720112,2.6225825004437207,4.443094033586222,-0.032776451103402576,0.0625567247700836,0.0,456.78183163791607,455.89729901074435,456.7692019093406,456.85651978656773
3.720000000000003,-12.981103593314891,5.48806735183101,21.98754650542904,0.015375417135432556,0.3285607591320101,0.0,-9.105798169391619,2.620898523556763,4.288419800320786,-0.026593653959229496,0.09075563042150309,0.0,415.5508798435041,418.02062915417696,415.86195909255986,416.4029569109716
3.780000000000003,-13.53574156150902,5.6453232189616,22.244823730121013,0.013947217617843677,0.33417940564321214,0.0,-9.382983213357553,2.6208209757127627,4.286310752646297,-0.0324338943226493,0.09427081643976301,0.0,469.38514360539455,469.66454438331584,467.92447043083087,467.46930341680377
3.840000000000003,-14.106723715469453,5.802523787959096,22.500335450372024,0.012001022008998774,0.3502811615978825,0.0,-9.6511289282779,2.6190168134867498,4.2290731393588175,-0.03482609356027874,0.1284947322567575,0.0,452.42776377138574,455.1852617734207,454.19660231492827,454.00424719445647
3.900000000000003,-14.69371404647922,5.959572587048201,22.75112610042213,0.011282336799352422,0.35991254876115697,0.0,-9.91635979649789,2.615888696674132,4.1295932028349265,-0.048908308663396516,0.14252692365254957,0.0,441.7790325276951,442.95129197583947,444.9489896089929,443.79347698004756
3.960000000000003,-15.298305118502373,6.116455539025188,22.9995731078397,0.008606769187122332,0.36933530176645313,0.0,-10.237724856377339,2.6132684070614567,4.150033810704075,-0.044406608943522954,0.13103142396704395,0.0,485.8186834737002,484.97184178201996,483.56896841694635,483.90689315463544
4.020000000000002,-15.921349892125521,6.273114171493649,23.24618408404333,0.00839834561959929,0.37871578574422404,0.0,-10.531569860330297,2.608676646542735,4.068991693874229,-0.06281611753421068,0.14338316783959743,0.0,455.45887886452687,456.46232142671573,457.1462282068097,455.6749310077986
4.080000000000001,-16.561061099382517,6.429460691048885,23.48464283126711,0.0059673280204570744,0.39187632928584026,0.0,-10.793513997306873,2.6027104905756038,3.8786747199890628,-0.051288750384962466,0.11876544245138865,0.0,423.3898065012938,421.2837471876442,420.8823200355872,421.87651491401834
4.14,-17.217859972660648,6.585431798744273,23.714112843817187,0.003023414195101992,0.4043780610049259,0.0,-11.101093194753233,2.596107812401378,3.7686862087286386,-0.05666638136567423,0.0921376233484272,0.0,453.2422684394306,451.10697717405213,452.39138415749187,451.9562372172694
4.199999999999998,-17.892891419359106,6.740961332681941,23.93553477182717,0.0006137754304482712,0.41455762393601336,0.0,-11.401278491389297,2.5880603496383183,3.6108770031131345,-0.06883406138641218,0.11459281028712133,0.0,438.44478176702575,440.31576000466157,439.78961392791405,438.77761713970625
4.259999999999997,-18.58695103203676,6.895980107427724,24.148938681958526,6.282412438888006,0.42254659638308745,0.0,-11.735264443856005,2.5791520260894316,3.501089559024245,-0.08821827862669512,0.10177099511807836,0.0,458.9890609707945,457.98040071064554,459.3361717867425,457.79157879625353
4.319999999999996,-19.300493946990958,7.050462979417335,24.353650909620605,0.005260300242857063,0.4354327012235206,0.0,-12.050835797550382,2.570648286094195,3.3210467541953386,-0.05253253726075398,0.12911888043636882,0.0,437.1800119304506,439.46467703998354,436.5544559729939,439.51829107055414
4.379999999999995,-20.03295413185817,7.204495736413917,24.546620637120714,0.0046557735183290205,0.44336350291915316,0.0,-12.365973859997725,2.5637324678382223,3.1102915605960577,-0.03620762708119837,0.13276387906383086,0.0,431.2107984629135,431.5348402978423,429.53188562086115,430.9131806462443
4.439999999999993,-20.78395525358818,7.358101545380514,24.72533476423082,0.00420968381101261,0.4519056977124025,0.0,-12.669014702526258,2.556449051714652,2.8460749004098496,-0.051851004098672465,0.1399656965251397,0.0,412.36356468000434,413.01789571112874,415.2918449823665,413.91583781680714
4.499999999999992,-21.5548339232534,7.511271537952925,24.890819313577744,0.0013988735436338828,0.4628395460774435,0.0,-13.028432293487255,2.5490360814393784,2.6682745623380204,-0.04692995778056081,0.1562504664861933,0.0,446.66699287504747,448.01315129526307,447.137155245844,447.5364446187491
4.559999999999991,-22.34725939564201,7.663974904858315,25.04461637970072,0.0053234714636731795,0.47424525144890683,0.0,-13.387245992851561,2.5412923840526616,2.4564193299608843,-0.01966459788046466,0.13939304819130155,0.0,440.67302535431924,439.2985045539884,438.54406390266547,440.8030381102202
4.6199999999999894,-23.161905184745056,7.816253278043739,25.186050559751525,0.004159565178827762,0.489683445911985,0.0,-13.769105087289395,2.534576332730126,2.2554734974088304,-0.019032585734742303,0.10903067155972378,0.0,450.08715845488877,447.6374495125677,448.43118704547385,448.4825870200446
4.679999999999988,-23.998932235413275,7.9681128083774615,25.31337350047116,0.005498092163583657,0.49641736954727556,0.0,-14.133591815843868,2.5274836863071752,1.9873383616904672,-0.03752714497543569,0.10288107901899357,0.0,430.0602349209794,429.54931189330404,430.50187173846945,428.93333971179936
4.739999999999987,-24.858077362186723,8.119556095773698,25.424115146928926,0.006001656241289233,0.504102252029309,0.0,-14.50646684467662,2.5206387810195334,1.7026082692278615,-0.020504689797358824,0.08815700883978723,0.0,428.10739945914145,426.86090127746905,425.78878396602454,427.2427300865436
4.799999999999986,-25.739643956466878,8.270589126953428,25.516858052537735,0.006524311818725259,0.5133796536689337,0.0,-14.881057600695433,2.513807144573214,1.3872279177367133,-0.007151638925472689,0.06504763165764735,0.0,420.57523167038175,418.57377729159026,418.47186026592937,419.63312630798237
4.859999999999984,-26.646762048410324,8.421247663427174,25.595073092866766,0.007459221460665688,0.5211522013553349,0.0,-15.357856071440132,2.50818148815891,1.217150162418723,0.0044983509596145214,0.08542968449492719,0.0,474.6592335657355,476.22500357165273,475.6512654083612,476.54297767901386
4.919999999999983,-27.58164133966055,8.57156071823094,25.66045209547854,0.007719197919364262,0.5263187967455973,0.0,-15.806868503709074,2.502255971640978,0.9601461184035999,0.003797333781877212,0.0867468865201978,0.0,452.51233619704294,452.6243207974861,451.04385632178764,450.9871360982845
4.979999999999982,-28.545008383355196,8.721548271440037,25.711910397006257,0.014523059255921567,0.5331716056743163,0.0,-16.307180861226772,2.4977086054098945,0.7521523263786309,-0.02551957867187661,0.07143253694940824,0.0,475.10302561823363,473.9319340223929,475.14965086981096,472.8960074823709
5.0399999999999805,-29.535581053291626,8.871244576388719,25.744889366510076,0.019270181622036198,0.5398411881075464,0.0,-16.71458321275638,2.492267303990092,0.34565881758497397,0.000754647381206763,0.08718719884953986,0.0,406.7323757549937,408.1468002297721,407.14259412532607,409.48763684358994
